ASV	Kingdom	Phylum	Class	Order	Family	Genus	gillis_1_1.filt.fastq.gz	gillis_10_1.filt.fastq.gz	gillis_11_1.filt.fastq.gz	gillis_12_1.filt.fastq.gz	gillis_13_1.filt.fastq.gz	gillis_14_1.filt.fastq.gz	gillis_15_1.filt.fastq.gz	gillis_16_1.filt.fastq.gz	gillis_17_1.filt.fastq.gz	gillis_18_1.filt.fastq.gz	gillis_19_1.filt.fastq.gz	gillis_2_1.filt.fastq.gz	gillis_20_1.filt.fastq.gz	gillis_3_1.filt.fastq.gz	gillis_4_1.filt.fastq.gz	gillis_5_1.filt.fastq.gz	gillis_6_1.filt.fastq.gz	gillis_7_1.filt.fastq.gz	gillis_8_1.filt.fastq.gz	gillis_9_1.filt.fastq.gz
ASV1593	Bacteria	Bacillota	Bacilli	Caryophanales	Caryophanaceae	Sporosarcina	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1594	Bacteria	Acidobacteriota	Acidobacteria_Gp1	Gp1	NA	NA	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1595	Bacteria	Cyanobacteriota	Cyanophyceae	NA	NA	NA	0	0	0	14	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1596	Bacteria	Pseudomonadota	Deltaproteobacteria	NA	NA	NA	0	0	0	9	0	0	0	11	0	0	0	0	0	0	0	0	8	0	7	0
ASV1597	Bacteria	Chloroflexota	Ktedonobacteria	Ktedonobacterales	Reticulibacteraceae	Reticulibacter	0	0	0	9	16	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0
ASV1598	Bacteria	Verrucomicrobiota	Spartobacteria	NA	NA	NA	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1599	Bacteria	Verrucomicrobiota	Subdivision3	NA	NA	NA	0	0	0	0	0	21	0	0	0	0	14	0	0	0	0	0	0	0	0	0
ASV16	Bacteria	Actinomycetota	Thermoleophilia	Solirubrobacterales	Conexibacteraceae	Conexibacter	56	0	58	81	86	86	91	0	110	122	93	100	49	0	69	43	168	52	87	70
ASV160	Bacteria	NA	NA	NA	NA	NA	93	0	0	0	0	50	0	0	55	0	62	0	0	0	0	0	0	43	0	79
ASV1600	Bacteria	Pseudomonadota	Deltaproteobacteria	Myxococcales	NA	NA	0	0	0	0	0	11	11	0	0	0	0	0	0	0	0	13	0	0	0	0
ASV1601	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	6	6	0	0	8	0	0	0	0	12	0	0	0	0	3
ASV1602	Bacteria	Actinomycetota	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	0	0	0	0	0	0	25	0	0	0	0	0	10	0	0	0	0	0	0	0
ASV1603	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	NA	NA	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	24	0	0	0	0
ASV1604	Bacteria	Planctomycetota	Planctomycetia	NA	NA	NA	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0
ASV1605	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	NA	NA	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0
ASV1606	Bacteria	Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae	NA	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0
ASV1607	Bacteria	Planctomycetota	Planctomycetia	Gemmatales	Gemmataceae	Gemmata	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0
ASV1608	Bacteria	Pseudomonadota	Deltaproteobacteria	Myxococcales	NA	NA	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0
ASV1609	Bacteria	NA	NA	NA	NA	NA	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV161	Bacteria	Bacillota	Bacilli	Caryophanales	Bacillaceae	Terribacillus	172	22	0	8	42	16	0	0	23	0	0	4	0	42	0	24	9	0	8	10
ASV1610	Bacteria	Acidobacteriota	Acidobacteria_Gp6	Gp6	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0
ASV1611	Bacteria	Actinomycetota	Actinobacteria	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0
ASV1612	Bacteria	Acidobacteriota	Acidobacteria_Gp6	Gp6	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0
ASV1613	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0
ASV1614	Bacteria	Actinomycetota	Actinobacteria	Micromonosporales	Micromonosporaceae	Actinoplanes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0
ASV1615	Bacteria	Planctomycetota	Planctomycetia	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0
ASV1616	Bacteria	Gemmatimonadota	Gemmatimonadia	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0
ASV1617	Bacteria	Acidobacteriota	NA	NA	NA	NA	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1618	Bacteria	Pseudomonadota	Deltaproteobacteria	Myxococcales	NA	NA	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1619	Bacteria	Actinomycetota	Actinobacteria	Micrococcales	Promicromonosporaceae	Cellulosimicrobium	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV162	Bacteria	Actinomycetota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella	7	0	19	0	0	0	85	0	0	0	0	9	46	0	101	79	0	0	0	34
ASV1620	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1621	Bacteria	Pseudomonadota	Betaproteobacteria	NA	NA	NA	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1622	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	NA	NA	0	0	11	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0
ASV1623	Bacteria	Acidobacteriota	Acidobacteria_Gp6	Gp6	NA	NA	0	0	10	9	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	8
ASV1624	Bacteria	Chloroflexota	Ktedonobacteria	Ktedonobacterales	NA	NA	0	0	3	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1625	Bacteria	Pseudomonadota	Deltaproteobacteria	NA	NA	NA	0	0	0	18	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1626	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Lacrimispora	0	0	0	14	0	0	13	0	0	7	0	0	0	0	0	0	0	0	0	0
ASV1627	Bacteria	Pseudomonadota	Deltaproteobacteria	NA	NA	NA	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0
ASV1628	Bacteria	Actinomycetota	Thermoleophilia	NA	NA	NA	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1629	Bacteria	Actinomycetota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV163	Bacteria	Verrucomicrobiota	Spartobacteria	NA	NA	NA	0	0	0	31	44	27	0	0	0	44	36	25	42	0	35	0	41	0	55	0
ASV1630	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Reyranellaceae	Reyranella	0	0	0	0	0	21	0	0	0	0	13	0	0	0	0	0	0	0	0	0
ASV1631	Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	NA	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1632	Bacteria	Pseudomonadota	Gammaproteobacteria	NA	NA	NA	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	7	0	16	0	0
ASV1633	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	NA	NA	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0
ASV1634	Bacteria	Acidobacteriota	Acidobacteria_Gp1	Gp1	NA	NA	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0
ASV1635	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	NA	NA	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0
ASV1636	Bacteria	Acidobacteriota	NA	NA	NA	NA	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0
ASV1637	Bacteria	Acidobacteriota	Acidobacteria_Gp2	Gp2	NA	NA	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0
ASV1638	Bacteria	Planctomycetota	Planctomycetia	NA	NA	NA	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	20	0	0	0
ASV1639	Bacteria	Verrucomicrobiota	Subdivision3	NA	NA	NA	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0
ASV164	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Azospirillaceae	Skermanella	43	24	26	27	28	38	30	0	18	40	14	0	0	25	14	0	0	0	31	18
ASV1640	Bacteria	Actinomycetota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0
ASV1641	Bacteria	Gemmatimonadota	Gemmatimonadia	Gemmatimonadales	Gemmatimonadaceae	NA	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0
ASV1642	Bacteria	Planctomycetota	Planctomycetia	Gemmatales	Gemmataceae	NA	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0
ASV1643	Bacteria	Actinomycetota	Thermoleophilia	Solirubrobacterales	NA	NA	0	0	0	0	0	0	0	0	0	0	24	0	10	0	0	0	0	0	0	0
ASV1644	Bacteria	Actinomycetota	Acidimicrobiia	Acidimicrobiales	Iamiaceae	Iamia	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	13
ASV1645	Bacteria	Acidobacteriota	Acidobacteria_Gp4	Gp4	NA	NA	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0
ASV1646	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0
ASV1647	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	7
ASV1648	Bacteria	Chlamydiota	Chlamydiia	Chlamydiales	Parachlamydiaceae	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0
ASV1649	Bacteria	Actinomycetota	Actinobacteria	Streptosporangiales	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0
ASV165	Bacteria	Bacillota	Bacilli	Caryophanales	Bacillaceae	NA	0	0	24	0	32	0	0	18	30	0	0	0	54	0	128	0	0	90	0	0
ASV1650	Bacteria	Pseudomonadota	Gammaproteobacteria	Gammaproteobacteria_incertae_sedis	Acidibacter	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0
ASV1651	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	23	0	0	0	0
ASV1652	Bacteria	Planctomycetota	Planctomycetia	Isosphaerales	Isosphaeraceae	Singulisphaera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0
ASV1653	Bacteria	Bacillota	Bacilli	Caryophanales	Alicyclobacillaceae	Tumebacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0
ASV1654	Bacteria	Pseudomonadota	Gammaproteobacteria	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34
ASV1655	Bacteria	Acidobacteriota	Acidobacteria_Gp10	Gp10	NA	NA	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1656	Bacteria	Acidobacteriota	Acidobacteria_Gp16	Gp16	NA	NA	0	22	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0
ASV1657	Bacteria	Bacillota	Bacilli	Bacillales	Sporolactobacillaceae	Pullulanibacillus	0	20	0	0	0	0	0	0	10	0	0	0	0	0	3	0	0	0	0	0
ASV1658	Bacteria	Pseudomonadota	Deltaproteobacteria	NA	NA	NA	15	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1659	Bacteria	Bacillota	Bacilli	Caryophanales	Caryophanaceae	Sporosarcina	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV166	Bacteria	Bacillota	Bacilli	Caryophanales	Paenibacillaceae	Oxalophagus	0	0	15	53	26	0	29	0	80	0	57	18	0	0	26	0	29	0	23	16
ASV1660	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	NA	NA	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1661	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Bradyrhizobiaceae	Pseudolabrys	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1662	Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Chujaibacter	0	0	16	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0
ASV1663	Bacteria	Planctomycetota	Planctomycetia	Gemmatales	Gemmataceae	Gemmata	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0
ASV1664	Bacteria	Gemmatimonadota	Gemmatimonadia	Gemmatimonadales	Gemmatimonadaceae	NA	0	0	13	0	0	10	0	0	0	0	10	0	0	0	0	0	0	0	0	0
ASV1665	Bacteria	Acidobacteriota	Acidobacteria_Gp13	Gp13	NA	NA	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0
ASV1666	Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Lysobacter	10	0	6	0	9	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0
ASV1667	Bacteria	NA	NA	NA	NA	NA	0	0	0	19	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0
ASV1668	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	17	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0
ASV1669	Bacteria	Actinomycetota	Actinobacteria	Sporichthyales	Sporichthyaceae	Sporichthya	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	11	0	15	0
ASV167	Bacteria	Actinomycetota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella	0	0	0	67	77	0	0	0	0	71	57	0	53	0	47	0	0	0	0	0
ASV1670	Bacteria	NA	NA	NA	NA	NA	17	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1671	Bacteria	Acidobacteriota	Acidobacteria_Gp6	Gp6	NA	NA	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1672	Bacteria	Pseudomonadota	Deltaproteobacteria	Myxococcales	NA	NA	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0
ASV1673	Bacteria	Acidobacteriota	Acidobacteria_Gp2	Gp2	NA	NA	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0
ASV1674	Bacteria	Verrucomicrobiota	Spartobacteria	NA	NA	NA	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0
ASV1675	Bacteria	Acidobacteriota	Acidobacteria_Gp2	Gp2	NA	NA	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0
ASV1676	Bacteria	Pseudomonadota	Deltaproteobacteria	NA	NA	NA	0	0	0	0	0	0	0	13	0	5	0	0	0	0	0	0	0	0	5	10
ASV1678	Bacteria	Cyanobacteriota	Cyanophyceae	Nostocales	Nostocaceae	Pseudoaliinostoc	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0
ASV1679	Bacteria	Acidobacteriota	Acidobacteria_Gp10	Gp10	NA	NA	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	13	0
ASV168	Bacteria	Actinomycetota	Thermoleophilia	Solirubrobacterales	Parviterribacteraceae	Parviterribacter	22	14	26	22	18	21	27	0	25	16	23	0	15	19	11	6	32	17	19	27
ASV1680	Bacteria	Bacillota	Bacilli	Caryophanales	Bacillaceae	Lederbergia	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0
ASV1681	Bacteria	Pseudomonadota	Gammaproteobacteria	Lysobacterales	Rhodanobacteraceae	Fulvimonas	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	21	0	0
ASV1682	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0
ASV1683	Bacteria	Planctomycetota	Planctomycetia	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0
ASV1684	Bacteria	Latescibacteria	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0
ASV1685	Bacteria	Acidobacteriota	Acidobacteria_Gp6	Gp6	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0
ASV1686	Bacteria	Actinomycetota	Actinobacteria	Micrococcales	Micrococcaceae	Sinomonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0
ASV1687	Bacteria	Acidobacteriota	Acidobacteria_Gp7	Gp7	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0
ASV1688	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0
ASV1689	Bacteria	Pseudomonadota	Betaproteobacteria	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33
ASV1690	Bacteria	Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1691	Bacteria	Acidobacteriota	Acidobacteria_Gp3	Gp3	NA	NA	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1692	Bacteria	Acidobacteriota	Acidobacteria_Gp3	Gp3	NA	NA	0	18	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0
ASV1693	Bacteria	Pseudomonadota	Deltaproteobacteria	Myxococcales	Myxococcaceae	Myxococcus	0	17	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0
ASV1694	Bacteria	Acidobacteriota	Acidobacteria_Gp6	Gp6	NA	NA	18	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1695	Bacteria	Acidobacteriota	Acidobacteria_Gp25	Gp25	NA	NA	0	14	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1696	Bacteria	Actinomycetota	Thermoleophilia	NA	NA	NA	0	8	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0
ASV1697	Bacteria	Cyanobacteriota	Cyanophyceae	Oscillatoriales	Microcoleaceae	Microcoleus	6	7	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
ASV1698	Bacteria	Planctomycetota	Planctomycetia	Isosphaerales	Isosphaeraceae	NA	9	0	7	0	0	0	5	0	0	0	11	0	0	0	0	0	0	0	0	0
ASV1699	Bacteria	NA	NA	NA	NA	NA	0	0	0	14	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0
ASV17	Bacteria	Acidobacteriota	Acidobacteria_Gp16	Gp16	NA	NA	102	99	82	58	70	74	39	49	42	62	89	35	60	121	49	13	91	63	62	131
ASV170	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira	38	35	49	17	38	12	0	0	0	0	24	12	0	0	0	29	43	0	19	43
ASV1700	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1701	Bacteria	Actinomycetota	Actinomycetes	Micromonosporales	Micromonosporaceae	Actinoplanes	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1702	Bacteria	Bacillota	Bacilli	Caryophanales	Bacillaceae	Bacillus	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0
ASV1703	Bacteria	Actinomycetota	NA	NA	NA	NA	0	0	0	0	17	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1704	Bacteria	Chlamydiota	Chlamydiia	Parachlamydiales	Parachlamydiaceae	Candidatus Protochlamydia	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1705	Bacteria	Verrucomicrobiota	Opitutia	Opitutales	Opitutaceae	Opitutus	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1706	Bacteria	Verrucomicrobiota	Subdivision3	NA	NA	NA	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1707	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	NA	NA	0	0	0	0	0	0	11	0	0	0	0	0	8	13	0	0	0	0	0	0
ASV1708	Bacteria	Chloroflexota	Ktedonobacteria	Ktedonobacterales	NA	NA	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0
ASV1709	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0
ASV171	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingosinicellaceae	Sphingosinicella	0	0	43	0	0	0	58	0	75	0	0	0	0	0	31	0	0	0	90	59
ASV1710	Bacteria	Pseudomonadota	Betaproteobacteria	NA	NA	NA	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0
ASV1711	Bacteria	Actinomycetota	Thermoleophilia	Solirubrobacterales	NA	NA	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0
ASV1712	Bacteria	Acidobacteriota	Acidobacteria_Gp7	Gp7	NA	NA	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0
ASV1713	Bacteria	Planctomycetota	Planctomycetia	Gemmatales	Gemmataceae	NA	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0
ASV1714	Bacteria	Actinomycetota	Acidimicrobiia	Acidimicrobiales	Acidimicrobiaceae	Acidiferrimicrobium	0	0	0	0	0	0	0	22	0	0	0	0	0	0	10	0	0	0	0	0
ASV1715	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	19	0	0
ASV1716	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	14	0	12	0	0	0	0	0	6	0	0	0
ASV1717	Bacteria	Actinomycetota	Actinobacteria	Geodermatophilales	Geodermatophilaceae	Blastococcus	22	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0
ASV1718	Bacteria	Pseudomonadota	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0
ASV1719	Bacteria	Verrucomicrobiota	Subdivision3	NA	NA	NA	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV172	Bacteria	Verrucomicrobiota	Subdivision3	NA	NA	NA	37	0	58	0	0	40	69	62	0	0	0	0	20	0	57	0	0	10	0	0
ASV1720	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Shinella	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
ASV1721	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0
ASV1722	Bacteria	Actinomycetota	Thermoleophilia	Thermoleophilales	Thermoleophilaceae	Thermoleophilum	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0
ASV1723	Bacteria	Acidobacteriota	Acidobacteria_Gp5	Gp5	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0
ASV1724	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Methylobacteriaceae	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0
ASV1725	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	7	0	0	0
ASV1726	Bacteria	Acidobacteriota	Acidobacteria_Gp7	Gp7	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0
ASV1727	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0
ASV1728	Bacteria	Thermomicrobiota	Thermomicrobia	Sphaerobacterales	Sphaerobacteraceae	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0
ASV1729	Bacteria	Acidobacteriota	Acidobacteria_Gp16	Gp16	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0
ASV1730	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Hyphomicrobiaceae	Pedomicrobium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0
ASV1731	Bacteria	Planctomycetota	Planctomycetia	Isosphaerales	Isosphaeraceae	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0
ASV1732	Bacteria	Pseudomonadota	Betaproteobacteria	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0
ASV1733	Bacteria	Pseudomonadota	Deltaproteobacteria	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32
ASV1734	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32
ASV1735	Bacteria	Verrucomicrobiota	Subdivision3	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32
ASV1736	Bacteria	Verrucomicrobiota	Subdivision3	NA	NA	NA	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1737	Bacteria	Pseudomonadota	Gammaproteobacteria	Nevskiales	Steroidobacteraceae	NA	0	10	0	0	0	0	0	0	3	6	0	0	0	0	0	0	8	0	0	4
